CLIENTNUM,Attrition_Flag,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Customer_Age,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
716183283,0,0,0,0,4,0,1,5,3,2,0,0,2,7,2,4,4,7,8,3
824168808,0,0,0,0,5,0,1,4,6,3,0,1,4,3,2,4,2,5,0,3
712936908,0,1,6,2,2,0,3,3,1,1,0,1,7,4,4,4,3,11,7,2
719855958,0,1,3,2,2,0,4,6,1,4,0,1,4,0,2,4,3,7,6,0
710112933,0,1,5,2,2,0,1,6,3,2,0,0,1,3,4,4,3,6,5,2
768364233,0,1,3,1,1,0,1,6,2,5,3,3,6,4,2,3,2,0,0,3
771725808,0,1,5,3,3,0,3,5,1,4,0,1,3,7,1,4,3,7,4,1
780686358,0,1,6,1,2,0,3,3,1,1,0,1,4,3,2,1,4,5,7,4
712762758,0,1,2,1,2,0,2,4,2,0,0,1,7,1,3,4,3,10,8,2
714392808,0,1,6,1,3,0,3,3,4,5,2,2,1,8,4,4,4,6,7,2
713089458,0,1,3,1,4,0,1,5,2,2,0,1,6,7,2,4,3,9,4,2
826780683,0,1,2,1,2,0,3,6,2,2,0,1,1,0,4,4,4,11,7,0
780251658,0,1,3,1,1,0,1,4,1,4,0,0,4,3,2,4,2,5,7,3
772273983,1,1,5,2,1,0,4,1,3,4,0,1,6,5,2,2,2,2,1,3
737944908,0,1,6,1,2,0,2,4,2,2,3,3,1,3,4,3,2,0,3,2
720688158,0,0,3,2,4,0,3,3,2,4,0,0,2,0,2,4,3,7,6,0
719902908,1,1,6,1,3,0,3,3,3,3,2,1,6,0,2,0,2,0,0,0
771682533,0,0,6,1,4,0,3,4,3,2,0,1,6,0,2,4,4,8,6,0
708193008,0,1,5,2,3,0,4,3,3,4,0,1,1,0,4,4,2,3,5,0
772449858,0,1,2,0,1,0,3,5,3,4,2,2,6,2,2,4,4,7,4,2
715992558,0,1,1,1,3,0,2,4,2,2,2,2,1,3,4,1,2,5,6,2
708502908,0,1,3,2,2,3,2,5,2,3,3,3,3,0,1,4,4,11,7,0
720132258,0,1,4,2,0,3,3,6,1,5,1,1,5,2,1,4,3,9,2,1
708704433,0,0,3,2,5,0,3,6,3,4,0,0,4,5,2,5,3,9,9,6
720906033,0,1,2,1,1,0,1,5,4,4,0,0,6,1,2,5,3,4,8,2
719961183,0,0,3,1,4,0,0,5,3,2,3,3,2,1,2,0,2,0,5,4
718838808,0,0,4,1,4,0,1,6,3,3,0,0,4,5,2,5,3,4,9,6
710268858,0,0,2,2,4,0,4,5,1,2,0,0,2,1,2,4,3,12,6,4
788360283,0,1,2,2,3,0,1,4,1,0,0,1,0,0,2,4,3,5,4,0
717914808,0,1,3,2,5,0,1,4,3,5,3,1,4,7,2,4,4,7,5,2
802884933,0,1,2,1,2,0,1,6,2,3,3,3,4,2,2,4,2,0,2,3
714436383,0,1,2,3,3,0,4,4,3,2,0,1,3,0,1,2,4,8,1,0
718785483,0,1,1,2,3,3,1,6,3,3,0,1,5,2,1,5,4,11,7,1
708816408,0,1,5,2,3,0,4,4,6,3,0,1,1,0,4,4,3,7,2,0
715363908,0,0,5,1,4,0,4,4,1,2,0,1,4,3,2,1,4,7,4,3
709163358,1,1,6,2,2,1,5,2,3,4,0,1,5,6,1,0,2,0,1,2
827643858,0,0,6,2,4,0,2,6,2,2,0,2,6,0,2,4,3,6,1,0
711251133,0,1,4,2,3,0,0,5,2,3,0,1,1,0,4,5,3,5,8,0
716896833,0,1,6,2,3,0,1,3,1,4,2,2,7,2,4,4,2,0,6,2
789193383,0,1,5,2,4,0,0,3,1,5,3,3,2,3,2,4,4,7,4,5
712801758,0,0,2,2,1,0,1,6,1,2,0,1,2,6,0,4,3,6,6,7
719836083,0,1,6,1,2,0,4,3,4,2,3,1,6,3,2,0,2,0,0,2
718291233,0,1,2,1,3,0,4,5,1,3,0,1,1,7,4,1,4,7,5,2
718682883,0,1,6,2,3,0,2,3,3,1,0,1,1,5,4,4,4,9,6,2
771503958,0,1,6,2,1,0,2,5,1,3,1,1,4,1,2,2,4,8,6,3
771960708,0,1,2,1,3,0,2,3,2,4,2,2,4,5,2,4,4,10,6,6
717427983,0,0,3,2,4,3,3,4,3,4,1,2,7,5,4,4,3,6,5,2
712737108,0,0,3,1,5,0,4,4,1,2,0,1,1,0,4,4,4,8,8,0
771599283,0,1,2,1,3,0,2,3,2,5,2,2,2,3,2,3,2,0,8,5
717237708,0,1,4,2,2,0,2,3,3,5,3,2,1,4,4,4,4,5,8,2
710703708,0,0,6,2,1,3,4,6,3,2,0,1,1,7,4,0,3,5,5,2
712513458,0,0,3,2,4,0,4,4,1,4,0,2,6,4,2,4,3,7,2,2
709690158,0,0,2,1,4,0,4,6,1,2,2,1,4,6,2,2,2,0,6,4
709959858,0,0,2,2,4,0,4,6,3,4,0,1,4,0,2,2,4,6,3,0
720683958,0,1,5,0,3,1,4,6,2,2,0,1,5,0,1,4,4,7,7,0
780704358,0,1,4,3,2,3,3,4,3,0,0,0,3,0,1,4,4,8,6,0
717843783,0,0,0,2,4,3,1,4,3,2,0,0,1,3,4,2,2,7,6,2
718318383,0,1,3,3,2,0,1,6,3,4,1,1,2,3,2,4,4,7,2,4
708849858,0,1,1,2,0,0,3,4,1,5,0,1,1,2,4,2,4,8,6,2
712652283,0,1,5,0,3,0,1,4,1,3,0,1,5,7,1,4,3,8,7,1
793461933,0,1,3,2,3,0,3,4,2,4,0,1,6,8,2,4,3,5,8,2
720084183,0,1,6,0,0,0,3,5,2,4,0,1,1,0,4,4,3,8,2,0
767114958,0,1,5,2,4,0,0,4,2,2,3,3,4,5,2,4,3,7,4,5
709216533,0,1,0,1,3,0,2,6,3,4,2,1,4,7,2,1,3,6,3,2
720897783,0,1,5,1,0,0,1,6,2,5,1,1,5,5,1,2,3,5,6,2
773503308,0,1,5,2,4,0,1,5,5,4,3,3,2,3,2,4,4,10,6,6
719963433,0,0,6,2,5,0,3,3,2,2,0,1,6,4,2,5,4,9,9,2
708139833,1,1,2,3,2,0,3,4,2,3,0,1,6,0,2,3,2,3,1,0
710664558,0,0,3,1,4,0,3,5,2,4,0,1,4,7,2,4,4,8,6,2
713687508,0,1,1,2,2,0,1,5,2,4,3,3,7,3,3,2,3,7,3,2
816312633,0,0,0,1,1,0,3,6,3,3,2,3,4,0,2,2,2,7,0,0
712019883,0,0,6,3,5,0,4,5,3,3,0,1,1,3,4,4,3,7,7,2
718216008,0,1,2,1,2,0,3,5,2,3,0,2,1,5,4,2,3,5,2,2
718345233,0,0,2,3,4,0,2,6,3,3,0,1,4,6,2,3,2,2,2,6
771228183,0,0,2,0,4,0,0,4,1,3,0,0,4,0,2,5,3,11,8,0
789430083,0,0,3,2,1,0,5,6,1,2,0,1,1,2,4,4,4,11,7,2
779524833,0,1,6,2,3,0,1,4,3,3,2,1,4,3,2,4,4,5,6,3
823621083,0,1,2,1,0,0,3,3,3,4,0,2,7,7,3,4,4,8,6,2
715563558,0,1,6,1,0,0,1,3,3,2,1,2,6,8,2,5,2,6,9,2
715424283,0,0,0,1,4,0,0,5,2,2,0,0,2,0,2,5,3,4,4,0
807209808,0,1,3,2,2,0,1,6,2,2,0,2,2,3,2,4,4,7,6,5
716578158,0,0,6,1,4,0,1,6,2,5,0,1,2,3,2,5,3,4,5,4
708911508,0,0,6,1,4,0,2,3,3,2,1,2,2,0,2,4,3,7,4,0
717332733,0,1,6,2,3,3,4,5,2,4,0,1,5,0,1,4,3,10,6,0
710681808,0,1,3,2,3,0,3,6,3,3,2,2,1,3,4,4,2,4,8,2
708740808,0,1,2,1,1,0,4,5,3,4,0,1,4,0,2,4,3,4,9,0
711728208,0,1,2,2,0,0,4,4,1,2,0,1,5,0,1,4,4,7,6,0
720562008,0,1,2,2,3,3,2,4,3,3,0,0,5,1,1,2,3,7,7,1
709012083,0,1,5,1,4,0,1,3,3,4,0,1,4,6,2,2,2,3,6,4
771073908,0,1,6,1,1,0,0,4,1,2,3,3,0,0,2,0,2,0,2,0
718174908,0,0,5,1,4,0,3,4,3,2,2,1,4,5,2,1,2,0,9,4
709550958,0,1,2,1,2,0,3,3,1,4,2,1,6,0,3,2,3,6,4,0
720411183,0,0,3,2,5,0,1,6,1,0,0,0,7,4,4,5,3,7,8,2
720776508,0,0,1,2,1,0,2,4,3,2,0,0,4,0,2,5,4,7,8,0
755615208,0,1,3,2,0,0,3,5,3,2,1,2,1,4,4,4,4,7,3,2
708147108,0,1,2,0,5,0,0,6,1,3,0,1,1,6,4,4,2,7,3,2
827476983,1,0,0,2,4,0,2,3,5,1,3,3,4,5,2,0,2,3,2,4
716682258,0,1,3,0,0,0,1,4,3,5,2,1,3,3,1,4,4,6,6,1
708563433,1,0,3,2,5,0,0,3,6,3,3,3,6,0,2,4,2,0,1,2
772277508,0,0,6,2,4,0,1,4,2,2,3,3,2,0,2,5,3,4,8,0
712515558,0,1,0,2,2,0,1,3,2,3,0,1,3,3,4,2,3,9,5,2
719342808,0,1,2,2,3,0,3,4,2,3,0,1,4,7,2,4,4,9,6,2
788957358,0,0,2,2,1,0,1,3,3,2,2,2,4,5,2,4,4,9,7,4
778386033,0,1,5,1,2,0,3,6,3,4,0,0,4,3,2,2,2,0,4,4
820060758,0,0,0,2,4,0,1,4,2,4,1,2,4,4,2,4,4,5,3,3
713271708,0,1,5,1,4,3,3,5,2,2,0,1,1,0,4,4,4,8,4,0
720555483,0,1,2,2,3,0,3,3,3,3,0,1,1,0,4,3,4,10,6,0
709405758,0,1,2,1,2,0,2,4,3,2,0,1,2,1,2,0,2,4,0,5
769463433,0,0,4,2,4,0,2,6,3,2,0,1,6,0,4,4,4,7,4,0
786087633,0,1,6,1,2,0,0,4,1,0,3,3,2,5,0,1,2,0,6,7
738627708,1,0,6,2,5,0,2,5,3,4,1,2,6,0,2,1,2,3,3,0
719527833,0,0,3,3,5,0,4,6,3,3,0,1,3,8,4,5,4,7,6,1
715921758,0,1,0,2,2,0,2,5,3,2,0,0,0,0,2,2,3,7,4,0
717280158,0,1,2,1,4,0,3,3,3,5,1,1,4,4,2,4,3,5,6,4
714179658,0,1,3,2,0,0,3,3,1,3,0,1,5,0,1,4,2,4,3,0
806637558,0,1,3,1,2,0,1,5,2,5,3,3,0,0,2,0,2,2,4,0
714828708,0,1,3,0,3,0,0,3,1,4,0,1,1,0,4,2,4,11,7,0
711989358,0,1,2,2,3,0,2,4,2,1,1,1,1,1,4,4,4,6,7,2
720188508,0,1,2,2,2,0,4,3,2,4,0,0,1,3,4,4,4,6,6,2
719528958,0,0,0,2,1,0,3,3,1,3,3,1,6,3,3,4,4,7,7,2
713110908,0,1,6,1,4,0,1,3,6,5,0,0,2,4,2,3,2,3,4,6
721179708,0,0,6,1,4,0,2,4,2,3,0,1,6,0,2,0,4,9,0,0
716363658,0,1,1,2,0,0,2,4,2,5,2,1,3,7,1,4,4,11,5,1
711443808,0,1,6,0,2,0,2,6,1,1,0,1,2,3,2,4,4,4,8,4
778952058,0,1,0,1,3,0,3,4,2,5,0,1,1,3,4,4,3,5,6,2
713642133,0,1,6,1,1,0,4,6,3,3,0,1,2,8,2,5,4,5,9,4
778908783,0,1,0,1,3,0,3,3,3,4,2,1,3,8,1,0,2,0,6,1
778170633,0,1,2,1,3,0,5,6,2,2,0,2,5,7,1,4,4,7,8,0
714670533,0,1,6,2,3,0,3,3,1,5,0,1,3,6,4,1,3,6,7,2
771833433,1,1,3,1,3,0,2,3,2,4,1,2,3,0,1,1,2,4,7,0
772758783,0,1,6,1,3,0,1,5,1,5,0,1,1,7,4,2,3,5,6,1
788959758,0,0,5,2,1,0,4,3,2,1,0,1,7,0,4,4,3,5,8,2
716878533,0,1,6,1,3,0,2,4,1,1,3,2,7,4,4,1,2,0,2,2
713267133,0,0,4,1,4,0,5,3,1,2,0,1,6,7,2,4,3,7,6,2
716263533,0,1,3,1,3,0,5,3,2,2,0,1,2,3,2,5,3,8,8,4
719026383,0,0,5,1,4,0,2,3,1,3,0,1,2,0,2,5,3,5,8,0
821755233,0,0,6,1,5,0,2,5,5,2,0,1,1,8,4,1,3,7,1,2
709683633,0,0,3,2,4,3,1,4,1,2,0,0,7,7,4,4,3,7,7,2
714318033,0,1,6,1,2,0,4,5,1,4,1,1,7,3,4,4,3,5,9,2
828291858,1,1,0,2,2,0,3,6,3,4,0,1,1,4,4,2,2,2,1,2
779647608,0,1,3,2,0,0,2,5,2,2,0,0,3,0,1,4,4,12,4,0
787605558,0,0,2,0,4,0,3,6,2,2,0,1,7,0,4,4,4,10,2,0
771534408,0,0,0,2,4,0,2,4,3,3,2,2,2,5,0,4,4,8,8,7
716219808,0,1,2,3,2,0,3,5,2,3,1,1,1,0,4,4,2,2,0,0
715690908,0,0,2,2,4,3,3,4,3,2,0,2,1,1,4,5,3,9,6,2
789125733,0,0,1,1,4,0,4,4,2,4,0,1,4,2,2,2,2,4,2,3
717271983,0,1,0,2,3,3,0,6,3,2,3,3,5,2,1,4,3,6,6,1
709695333,0,1,3,2,3,0,2,3,2,4,0,1,7,3,4,4,4,11,7,2
712233183,0,0,2,2,4,0,2,3,3,1,0,1,4,3,2,4,3,6,8,3
716645883,0,1,6,3,2,0,2,3,2,2,0,1,1,0,4,4,4,7,6,0
711762408,0,1,1,0,1,0,2,4,1,2,0,1,2,0,2,4,4,6,6,0
818305008,0,0,2,1,1,0,2,6,1,3,0,1,7,2,4,4,4,11,7,2
788159433,0,1,6,2,2,0,2,5,1,2,2,2,3,7,4,4,4,7,4,1
709104333,0,1,4,1,0,3,5,5,2,4,1,1,5,7,1,4,3,6,7,1
708112008,0,1,2,1,3,0,2,4,2,3,3,1,3,8,4,0,2,0,0,1
714731208,0,0,5,3,1,0,0,6,2,2,3,3,2,2,0,4,4,5,4,7
710006958,0,0,3,2,4,0,1,6,2,2,2,2,6,7,3,4,4,7,2,2
815062383,0,0,3,1,4,0,2,3,3,1,0,1,4,1,2,0,2,0,2,2
778447908,0,1,0,1,3,0,2,3,1,2,2,1,4,0,2,2,4,7,8,0
720725058,1,0,2,2,4,0,1,1,3,4,2,1,6,0,3,0,2,0,5,0
803415183,0,1,6,2,3,3,3,3,3,1,0,2,5,7,1,3,4,9,6,0
708582858,0,1,2,2,2,0,3,3,3,4,0,0,1,0,4,2,3,6,1,0
779833908,0,0,2,0,5,0,2,6,2,1,0,0,1,2,4,2,4,7,6,2
818687958,0,1,2,0,3,0,2,5,3,2,0,2,6,2,2,4,4,11,6,2
708714108,0,0,3,2,4,3,3,5,2,3,0,1,1,6,4,4,2,4,5,2
754872333,0,1,2,1,0,0,2,3,1,3,1,2,1,0,4,4,4,11,7,0
718637208,0,0,2,2,4,0,2,3,2,1,3,2,2,2,2,2,2,0,6,5
816772908,0,1,3,2,2,3,3,6,1,2,0,1,5,4,1,4,4,9,1,1
711935283,1,1,4,2,3,0,5,3,1,4,3,3,0,0,2,0,2,0,0,0
716950758,1,1,3,1,2,0,4,1,3,2,0,1,6,0,3,2,2,3,5,0
716497908,0,0,1,1,5,0,1,3,1,2,1,1,6,0,4,4,4,7,4,0
809358708,0,1,6,2,3,0,3,6,2,2,0,1,5,5,1,1,4,6,6,2
716037708,0,1,5,0,2,0,0,6,3,3,1,2,7,8,4,2,3,4,4,2
717804783,0,0,2,2,4,0,3,5,3,4,0,1,6,7,2,5,4,7,7,2
715338783,0,1,3,2,2,0,1,4,2,2,0,1,4,0,2,4,3,10,7,0
779645658,0,1,2,2,2,0,3,3,1,4,1,1,6,3,2,4,4,5,6,2
787565433,0,1,4,1,3,0,2,4,2,4,2,2,4,2,2,0,2,0,0,3
717287883,0,1,2,1,3,0,3,6,2,3,3,2,6,6,2,1,2,0,2,4
715746633,0,0,2,2,4,0,0,3,1,2,3,3,6,7,2,4,4,7,9,2
720635883,0,1,6,3,3,0,3,6,3,3,0,0,6,3,3,4,3,5,7,2
710077008,0,1,5,2,0,0,2,5,3,1,0,1,3,2,1,4,4,8,8,1
804437658,0,0,1,1,4,0,3,4,2,1,0,1,7,5,3,1,3,7,6,2
780000258,0,1,5,2,0,0,3,4,2,5,0,2,1,0,4,4,4,11,7,0
825785508,0,1,3,2,0,0,3,3,2,2,1,2,1,8,4,1,4,6,3,2
720252858,0,1,0,2,2,0,3,6,3,2,3,1,7,0,4,4,3,6,7,0
710017758,0,1,2,2,1,0,4,5,2,3,0,1,7,0,4,4,4,7,1,0
711750183,0,0,2,2,4,1,2,4,1,3,3,3,1,2,4,4,4,5,8,2
718364283,0,1,2,2,2,0,3,3,2,4,0,1,1,0,4,4,4,8,8,0
711638658,0,1,3,2,1,0,4,4,1,1,0,0,6,4,3,4,3,6,9,2
711046383,0,1,2,2,3,3,2,5,1,1,3,1,5,2,1,4,4,5,6,1
720877083,0,1,2,1,3,0,2,6,1,2,1,1,7,2,4,4,3,7,7,2
715662258,0,0,6,3,4,0,3,3,1,2,1,1,2,5,0,4,4,8,4,7
715570533,1,1,4,3,0,0,3,2,2,6,0,1,5,0,1,0,2,3,0,0
758202858,0,0,3,3,4,0,3,4,2,4,0,2,4,3,2,3,3,8,2,3
712872183,0,0,5,2,4,0,4,4,2,2,0,0,4,2,2,4,2,12,8,3
710014683,0,0,2,2,4,0,0,3,3,2,0,0,4,7,2,4,3,7,7,2
716934333,0,1,5,2,3,0,3,3,1,4,1,2,1,5,4,1,4,7,4,2
778523733,0,1,2,2,3,0,3,6,1,2,0,1,1,0,4,2,4,8,6,0
716353083,0,1,2,2,2,0,3,4,2,3,0,1,6,8,2,1,4,8,3,2
753642933,0,0,3,2,4,0,3,3,3,0,2,2,2,2,2,3,4,11,8,4
708151008,0,0,2,1,1,0,4,5,1,2,1,2,6,7,2,4,2,2,9,2
789646158,0,1,5,1,1,0,4,5,1,3,1,1,4,7,2,4,3,7,6,2
712423233,0,1,3,0,2,0,3,4,3,1,0,1,3,2,4,4,4,7,8,2
719806233,0,1,2,2,0,0,1,3,2,2,0,0,5,0,1,1,3,5,7,0
786509358,0,1,6,1,3,0,3,3,1,4,0,2,4,4,2,5,2,0,8,3
711502908,0,1,2,2,2,0,3,6,2,2,0,2,6,0,3,1,4,7,4,0
748617858,0,1,5,2,2,0,5,4,2,3,0,1,4,3,2,4,3,7,7,3
721532583,1,1,2,1,3,0,4,5,3,4,0,1,1,5,4,3,2,2,6,2
789244308,0,1,0,2,3,0,4,6,1,4,3,2,1,4,4,4,4,6,6,2
709330383,0,0,2,2,4,3,1,4,3,3,0,0,1,5,4,4,3,8,4,2
719136183,0,0,5,1,4,0,3,6,1,3,0,2,4,3,2,4,3,7,6,3
716939358,0,0,2,0,5,0,3,6,3,4,0,1,1,0,4,4,4,7,1,0
778155558,0,1,6,1,3,0,3,3,1,2,0,2,3,0,1,4,4,7,2,0
713461533,0,1,2,2,3,0,3,4,2,1,3,2,3,2,1,5,3,8,9,1
803776533,0,1,4,2,2,0,2,3,3,2,0,2,7,0,4,3,2,4,4,0
714857508,0,0,1,1,5,0,4,5,2,4,0,1,6,4,3,4,4,7,2,2
720348933,0,1,2,2,2,0,3,4,3,4,0,1,1,7,4,4,3,5,9,2
721158108,0,1,2,2,2,0,2,3,2,4,0,1,2,0,2,0,4,8,2,0
789043008,0,0,4,0,4,0,2,4,2,4,3,2,7,0,4,1,2,7,7,0
713362158,0,1,6,2,0,0,3,4,1,4,1,1,1,0,4,4,4,7,4,0
712623258,1,0,2,1,4,0,3,2,3,3,0,1,6,6,2,4,2,3,1,4
708494583,0,0,5,0,4,0,3,4,1,3,1,1,2,0,2,4,4,4,8,0
718394658,0,0,2,2,4,0,0,3,1,1,0,0,4,5,2,4,2,6,6,4
719398158,0,1,6,3,3,0,2,6,1,3,2,2,7,4,3,4,4,9,8,2
711885258,0,0,3,1,4,0,4,5,3,4,0,1,6,8,3,4,2,3,6,2
789161358,0,0,2,1,4,0,0,3,1,4,0,0,4,6,2,5,3,3,8,6
787581858,0,1,6,3,0,0,2,3,2,4,0,1,4,3,2,4,4,5,4,4
779198133,0,0,3,0,4,0,3,3,3,2,0,1,7,5,3,3,4,6,6,2
708314808,0,0,0,1,5,0,2,5,1,3,2,2,6,2,2,0,2,2,4,2
720508233,1,1,6,2,1,3,0,3,4,4,3,2,1,0,4,1,2,3,3,0
717134058,0,0,6,2,5,0,1,5,1,2,3,1,4,1,2,2,4,10,7,2
783366483,0,0,6,1,5,0,3,4,3,3,0,2,7,8,4,4,3,8,1,2
715412583,0,1,4,1,1,0,3,6,1,4,2,1,6,3,2,4,4,7,7,2
719562108,0,0,5,2,4,3,0,6,3,3,0,0,1,3,4,4,3,7,7,2
754457883,0,1,6,2,4,0,2,4,2,2,1,2,4,0,2,4,2,0,9,0
742552683,0,0,3,1,4,0,3,6,2,5,0,1,0,7,2,4,4,11,6,4
711455133,0,1,0,2,0,0,3,5,3,3,3,1,1,4,4,5,2,3,6,2
716387733,1,1,2,2,2,0,4,1,4,5,1,1,6,3,2,0,2,0,0,2
772571508,0,0,3,2,4,0,2,4,1,0,0,0,2,0,2,4,2,3,5,0
718815108,0,1,6,1,3,0,2,3,3,1,1,2,6,2,2,2,3,10,7,2
719266158,0,1,2,0,3,0,2,5,3,1,0,1,6,2,2,4,3,7,2,2
720708183,0,0,5,0,1,3,1,5,1,1,2,1,1,1,4,4,4,11,1,2
767523933,0,1,3,2,2,0,3,4,1,0,2,2,1,0,4,4,4,7,9,0
797466033,0,1,3,1,1,0,1,3,2,3,0,1,2,3,2,4,3,7,1,5
771886233,0,1,6,1,2,3,1,6,3,5,0,1,3,8,1,4,2,4,9,1
712612233,0,1,2,2,2,0,4,3,3,3,0,0,6,7,3,2,2,5,4,2
716516208,0,1,2,1,3,0,4,4,2,3,0,1,0,0,2,4,4,6,7,0
709950858,0,1,0,2,3,0,5,4,2,1,0,1,5,5,1,4,3,7,5,2
779882508,0,0,6,2,1,0,2,5,3,4,2,1,6,0,3,4,3,7,7,0
717472833,0,1,6,2,3,0,4,6,3,5,0,1,6,7,2,4,4,8,7,2
712665633,0,0,2,1,4,3,3,6,1,4,0,1,1,4,4,0,3,4,1,2
709562358,0,0,6,2,4,0,2,6,1,5,3,2,6,3,2,4,4,10,7,2
715391433,0,1,2,1,2,0,0,5,4,4,0,1,7,3,4,4,2,2,7,2
708722583,0,0,5,2,4,0,4,5,3,1,0,1,2,3,2,4,3,6,4,5
720452508,0,0,0,1,5,0,1,4,3,1,2,1,7,0,4,2,4,8,7,0
714566958,0,1,3,1,3,0,3,4,2,5,0,1,1,2,4,4,2,2,4,2
816084333,0,1,6,2,0,1,2,5,2,2,0,1,5,1,1,4,3,6,9,1
806179683,0,0,0,2,1,0,1,5,3,2,3,3,4,5,2,4,4,7,6,5
806244183,0,1,2,0,2,0,2,5,1,4,0,1,2,0,2,4,4,11,6,0
787999533,0,1,3,2,0,0,2,4,2,2,2,2,6,6,2,0,4,7,6,3
718358808,0,0,3,0,4,0,2,5,3,5,3,3,4,0,2,4,4,6,6,0
718474683,0,1,3,1,0,0,0,3,3,2,0,0,7,5,3,5,3,7,7,2
716908158,0,0,0,1,4,0,3,6,2,1,0,1,6,6,2,4,3,6,6,2
713984208,0,1,2,1,1,0,4,5,2,1,2,1,6,7,2,4,4,8,5,2
713013483,0,0,2,0,4,0,4,5,3,3,0,1,0,7,2,0,4,5,4,5
754599558,0,0,0,2,4,0,3,5,3,1,0,1,6,5,2,4,4,7,6,2
788739633,1,1,6,1,0,0,1,3,1,4,0,0,2,0,2,2,2,2,8,2
712411908,0,1,3,1,2,0,3,4,2,5,0,1,1,0,4,3,4,7,7,0
717538683,0,1,2,1,0,0,3,3,2,2,0,1,3,1,4,4,3,6,6,1
709447908,0,1,2,1,2,0,2,4,3,4,0,1,2,5,0,4,3,6,7,7
816834933,0,0,2,2,5,3,4,6,2,2,0,1,3,7,1,4,3,6,2,1
718963158,0,1,6,2,0,0,1,5,3,1,1,2,5,0,1,4,3,6,3,0
714358008,0,0,0,0,5,0,1,3,1,3,2,1,1,0,4,4,4,8,4,0
720758808,1,1,0,2,2,0,3,5,1,5,0,0,1,0,4,2,2,4,8,0
708255633,0,1,2,2,3,0,1,3,2,4,0,1,4,3,2,2,3,7,4,4
716101308,0,1,6,1,1,0,3,6,3,4,0,1,2,0,2,4,4,5,6,0
715986258,0,0,5,2,1,3,1,3,3,2,2,2,1,3,4,1,4,7,1,2
715858008,1,0,5,1,1,0,1,2,3,3,1,2,6,6,2,0,0,0,1,2
806226933,0,1,3,3,0,0,2,6,1,1,0,1,5,0,1,4,4,5,9,0
708361833,0,1,2,1,3,0,4,3,2,3,0,1,1,0,4,4,4,10,5,0
778422933,0,0,6,2,5,0,1,4,2,2,0,0,1,8,4,4,3,5,8,1
708957183,0,1,6,0,1,0,0,3,1,0,0,1,2,6,0,2,2,2,8,7
718000383,0,0,2,2,5,0,1,3,3,4,3,3,3,1,4,2,4,6,5,1
714466458,0,0,3,1,5,0,2,4,3,2,1,1,2,5,0,4,3,9,6,7
719608308,0,1,3,2,2,0,2,3,2,3,0,1,7,6,3,2,3,8,9,2
792995808,0,0,4,2,1,0,3,5,4,5,3,3,6,3,2,4,3,7,7,2
716211258,0,0,0,3,4,0,1,6,5,4,3,3,4,0,2,0,2,3,9,0
779289033,0,0,5,2,5,0,3,4,1,5,0,1,1,4,4,5,3,6,7,2
719356008,0,0,2,2,4,0,3,4,3,4,0,1,0,0,2,4,4,7,8,0
718503108,0,1,6,1,0,0,3,3,3,1,0,1,1,5,4,0,4,9,4,2
779661033,0,1,6,1,2,3,4,5,2,3,1,1,3,8,1,4,4,7,5,1
813053733,1,1,6,2,0,0,4,3,3,4,2,3,5,0,1,4,3,4,0,0
718354683,0,0,2,2,1,3,0,6,3,3,3,2,1,1,4,4,4,9,6,2
720529308,1,1,3,2,2,0,0,5,3,1,3,3,2,0,2,1,2,3,7,0
787578183,0,1,3,2,3,0,3,5,3,2,0,1,0,0,2,4,3,7,7,0
737952333,0,1,2,2,4,0,1,3,1,5,3,3,2,0,2,3,3,7,4,0
779498058,0,1,2,1,3,0,2,5,3,3,0,0,4,1,2,4,2,0,3,3
799707858,0,0,3,1,4,0,1,6,1,2,1,2,6,5,2,4,4,5,8,2
719543208,0,0,5,2,5,0,3,5,3,3,0,1,1,7,4,4,4,8,3,2
797743233,0,1,5,3,2,0,3,3,2,3,0,2,6,7,2,1,4,9,1,2
710658483,1,1,2,3,1,0,4,2,3,6,0,1,6,5,3,3,2,3,4,2
715399908,0,0,3,2,5,0,2,5,3,5,3,2,6,3,2,1,4,7,6,2
710288883,0,0,2,1,4,0,1,4,1,5,0,1,6,3,3,4,4,8,3,2
719912808,0,1,3,2,2,0,2,3,3,4,2,2,1,0,4,4,4,8,4,0
720247158,0,1,2,2,5,0,0,6,3,2,3,1,6,7,2,4,4,7,4,2
718672233,0,0,2,2,5,0,1,3,2,2,0,2,3,1,4,4,3,6,1,2
789593058,0,1,0,1,2,0,5,3,2,3,0,2,3,8,4,5,3,11,6,1
710278458,1,1,3,2,3,0,2,4,3,3,2,2,7,6,4,0,2,3,1,2
714467733,0,1,2,1,2,3,2,3,2,3,0,1,3,3,1,4,4,7,4,2
803026008,0,1,6,1,3,0,3,3,6,2,0,2,6,3,2,4,3,7,6,2
772000533,0,1,2,1,2,0,1,4,3,2,3,3,1,8,4,0,2,0,0,2
811035483,1,1,5,0,0,3,3,2,4,5,0,2,5,0,1,1,2,0,4,0
715480983,0,0,0,2,4,0,2,5,2,3,3,1,6,7,2,2,3,7,1,2
