Attrition_Flag,Gender,Dependent_count,Marital_Status,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,bin_Credit_Limit,bin_Total_Revolving_Bal,bin_Total_Trans_Ct,bin_Total_Ct_Chng_Q4_Q1,bin_Avg_Utilization_Ratio,Education_Level_0,Education_Level_1,Education_Level_2,Education_Level_3,Education_Level_4,Education_Level_5,Education_Level_6,Income_Category_0,Income_Category_1,Income_Category_2,Income_Category_3,Income_Category_4,Income_Category_5,Card_Category_0,Card_Category_1,Card_Category_2,Card_Category_3
0,1,1,1,3,2,2,5510.0,1604,53,0.262,0.291,6,3,4,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,5,0,3,1,2,17196.0,1646,41,1.278,0.096,1,3,2,9,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,6,1,3,5877.0,1697,58,0.706,0.289,6,3,5,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,5,1,2,7667.0,0,35,0.667,0.0,6,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1,4,1,3,2939.0,1865,47,0.679,0.635,4,4,3,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,2,6,1,4,5898.0,1348,21,1.333,0.229,6,2,0,9,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,3,2,5,3,4,19995.0,0,34,0.7,0.0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,0,1,6,1,4,2773.0,2080,73,0.622,0.75,2,5,8,4,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,2,4,2,4,3323.0,2310,47,0.808,0.695,4,5,3,7,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,5,3,3,16049.0,799,33,0.571,0.05,1,7,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,1,3,4,2,3601.0,1236,34,0.478,0.343,4,1,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,1,3,2,2,2307.0,1385,48,0.846,0.6,2,2,4,7,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,1,1,4,3,3,3742.0,1175,31,0.824,0.314,4,1,0,7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,3,1,6,3,3,2937.0,869,45,0.875,0.296,4,7,3,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3,3,6,1,4,3209.0,2517,37,0.762,0.784,4,6,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,1,0,1,6,1,4,12554.0,2169,30,0.579,0.173,1,5,0,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,1,6,3,4,4702.0,0,44,0.257,0.0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,2,4,2,4,5645.0,2324,57,0.727,0.412,6,5,5,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,1,0,1,3,3,4,14308.0,1889,39,1.167,0.132,1,4,2,9,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,2,1,3,1,3,4882.0,695,44,0.517,0.142,4,7,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,4,1,3,3,3,33405.0,0,34,0.619,0.0,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,1,3,1,2,2700.0,2220,59,1.36,0.822,2,5,5,9,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,2,5,1,4,2934.0,2381,64,0.778,0.812,4,5,6,7,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,2,0,3,2,3,1548.0,0,64,0.455,0.0,2,0,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,3,3,5,2,2,5525.0,2409,33,0.941,0.436,6,5,0,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,2,5,2,4,5750.0,1521,61,0.605,0.265,6,3,6,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,6,3,2,27157.0,1547,38,0.267,0.057,3,3,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,2,5,2,4,12830.0,0,54,0.588,0.0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,4,2,3,1,3,5530.0,1999,45,0.667,0.361,6,5,3,6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,2,2,6,2,3,2684.0,1474,51,1.04,0.549,2,3,4,9,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,1,1,3,1,2,2437.0,1400,32,1.0,0.574,2,2,0,8,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,2,3,2,4,3827.0,1397,64,1.0,0.365,4,2,6,8,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,4,2,5,2,2,34516.0,1658,65,0.711,0.048,5,3,7,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,2,1,6,3,4,5940.0,1101,34,1.125,0.185,6,8,0,9,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,3,2,2,3,2,13162.0,0,38,0.583,0.0,1,0,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1,3,2,4,1963.0,1357,51,0.7,0.691,2,2,4,6,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,4,3,3,18713.0,1022,42,0.615,0.055,1,8,3,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,2,1,3,1,4,3023.0,1435,34,0.619,0.475,4,2,0,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,3,2,4,1,2,6103.0,1798,34,0.619,0.295,6,4,0,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,5,1,3,3,3,10607.0,2517,40,0.538,0.237,7,6,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,3,3,4,2917.0,2517,60,0.875,0.863,4,6,5,8,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,4,1,4,3,4,34516.0,1018,55,0.774,0.029,5,8,5,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,1,1,6,2,2,25197.0,2517,58,0.812,0.1,3,6,5,7,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,2,1,5,2,4,2743.0,1815,25,1.273,0.662,2,4,0,9,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,2,5,2,4,4111.0,1233,36,0.5,0.3,4,1,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,0,2,5,3,2,3667.0,948,59,0.844,0.259,4,7,5,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,3,0,4,2,4,3178.0,1800,86,0.623,0.566,4,4,11,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,3,3,2,3,2,5674.0,0,29,0.526,0.0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,2,1,5,3,4,11444.0,1278,44,0.913,0.112,7,1,3,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,1,3,1,3,1438.3,0,41,0.577,0.0,0,0,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,2,0,4,3,4,6387.0,1597,26,0.529,0.25,6,3,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,2,1,4,3,3,5657.0,1792,46,0.769,0.317,6,4,3,7,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,5,3,2,11827.0,0,37,0.609,0.0,7,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,2,1,5,3,3,2608.0,1589,47,0.516,0.609,2,3,3,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1,4,5,4,3203.0,2076,38,1.0,0.648,4,5,2,8,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,2,3,1,3,34516.0,1540,72,0.756,0.045,5,3,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,3,1,5,3,3,2472.0,2457,33,0.737,0.994,2,5,0,6,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,3,1,4,3,3,2147.0,1173,37,0.37,0.546,2,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,3,2,4,1,3,3416.0,2044,48,0.92,0.598,4,5,4,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,5,2,4,8058.0,791,42,2.0,0.098,6,7,3,9,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,5,3,5,1,2,3410.0,2281,31,0.348,0.669,4,5,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,1,3,3,5,2,3,19044.0,0,44,0.76,0.0,1,0,3,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,2,4,2,4,1606.0,798,45,1.045,0.497,2,7,3,9,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,4,1,4,2,2,24336.0,856,33,0.65,0.035,3,7,0,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,1,2,5,2,3,5030.0,1327,71,0.775,0.264,4,2,7,7,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,6,3,2,24577.0,0,39,0.393,0.0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,0,2,6,3,4,3517.0,1195,48,0.5,0.34,4,1,4,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,2,3,2,3,7400.0,636,51,0.5,0.086,6,7,4,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,1,6,2,4,2956.0,1391,63,0.575,0.471,4,2,6,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,5,1,3,1,4,3578.0,0,36,0.44,0.0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,2,1,1,3,2,12778.0,507,28,0.4,0.04,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,2,1,3,3,4,1942.0,1536,38,0.407,0.791,2,3,2,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,2,0,5,1,3,29961.0,789,69,0.605,0.026,3,7,7,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,4,1,5,3,4,33791.0,0,41,0.577,0.0,5,0,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,1,5,1,5,0,2,17657.0,2018,39,0.95,0.114,1,5,2,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1,1,4,3,2,2821.0,2415,36,0.8,0.856,4,5,0,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0,1,6,3,4,1479.0,787,70,0.556,0.532,2,7,7,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,3,3,2,1438.3,0,55,0.897,0.0,0,0,5,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,4,1,5,1,4,6859.0,1766,56,0.697,0.257,6,4,5,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,0,3,2,3,3404.0,1568,65,0.857,0.461,4,3,7,8,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0,2,4,1,3,2158.0,1695,27,0.588,0.785,2,3,0,4,6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,0,3,2,1,2,1,1890.0,666,36,0.5,0.352,2,7,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,1,1,6,3,4,18386.0,890,43,0.483,0.048,1,7,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1,5,5,4,3602.0,2013,47,1.474,0.559,4,5,3,9,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,1,1,0,6,1,3,3766.0,1049,51,0.645,0.279,4,8,4,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,2,1,4,2,4,5634.0,2057,63,0.969,0.365,6,5,6,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,2,4,2,4,3126.0,2517,41,0.519,0.805,4,6,2,2,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,1,2,3,6,1,2,3017.0,786,37,0.762,0.261,4,7,0,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,1,6,2,3,5478.0,1491,55,0.571,0.272,6,3,5,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,1,6,3,4,13046.0,1177,52,0.733,0.09,1,1,4,6,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,1,2,1,5,3,2,8687.0,1146,33,1.357,0.132,6,1,0,9,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,1,6,2,4,6174.0,1421,52,0.793,0.23,6,2,4,7,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,2,5,1,2,5655.0,0,61,0.649,0.0,6,0,6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,5,2,3,5397.0,1784,49,0.633,0.331,6,4,4,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,1,6,1,2,28465.0,0,37,1.056,0.0,3,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,3,1,4,2,4,3444.0,2441,51,0.545,0.709,4,5,4,3,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,1,4,1,3,2104.0,1267,35,1.059,0.602,2,1,0,9,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,4,1,4,15610.0,2048,58,0.526,0.131,1,5,5,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,4,3,3,2,3,34516.0,1356,48,0.655,0.039,5,2,4,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,1,1,3,1,4,16912.0,1590,41,0.708,0.094,1,3,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,1,4,1,3,5462.0,1864,35,0.667,0.341,6,4,0,6,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,3,5,1,2,2868.0,1434,64,0.488,0.5,4,2,6,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1,5,1,3,2685.0,1580,36,0.636,0.588,2,3,0,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,3,0,5,1,2,5238.0,1365,43,1.263,0.261,6,2,3,9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,3,1,4,2,4,4561.0,2029,38,0.52,0.445,4,5,2,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,3,2,3,13091.0,985,37,0.276,0.075,1,8,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,3,3,3,10826.0,1274,34,0.619,0.118,7,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,2,4,2,2,2600.0,1876,45,0.364,0.722,2,4,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0,5,0,6,3,4,2561.0,0,41,0.864,0.0,2,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,1,3,2,2,7087.0,1060,37,0.609,0.15,6,8,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,4,2,6,3,2,34516.0,2517,46,1.3,0.073,5,6,3,9,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,1,2,3,2,4,10266.0,1390,42,0.556,0.135,7,2,3,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,2,3,3,3,1553.0,723,43,0.344,0.466,2,7,3,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,2,1,4,2,4,6732.0,0,45,0.731,0.0,6,0,3,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,2,1,3,1,2,12181.0,1702,33,0.5,0.14,1,3,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,1,3,1,2,7056.0,0,35,0.842,0.0,6,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,2,6,1,2,14365.0,0,62,0.632,0.0,1,0,6,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,1,3,2,4,11473.0,829,41,0.519,0.072,7,7,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,2,5,2,4,23996.0,2517,29,0.381,0.105,3,6,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,0,4,2,4,2998.0,1789,31,0.348,0.597,4,4,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,2,6,2,2,30011.0,1232,41,0.783,0.041,3,1,2,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,1,1,6,3,3,2405.0,1553,40,0.667,0.646,2,3,2,6,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,1,3,4,2,21927.0,1291,37,0.542,0.059,1,1,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,1,4,1,2,3906.0,1851,33,0.833,0.474,4,4,0,7,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,2,5,3,3,10029.0,606,58,0.657,0.06,7,7,5,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,1,3,3,4,4934.0,1504,42,0.448,0.305,4,3,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,2,5,2,2,13882.0,1452,71,0.511,0.105,1,3,7,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,2,6,3,2,2347.0,0,56,0.333,0.0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,1,4,2,2,4116.0,1223,38,0.52,0.297,4,1,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,2,4,1,2,13904.0,625,67,0.595,0.045,1,7,7,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,1,4,2,4,32558.0,2016,37,0.423,0.062,3,5,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,2,1,4,1,2,12902.0,1860,33,0.375,0.144,1,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,4,1,4,1,4,2509.0,1144,38,0.583,0.456,2,1,2,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,1,2,3,3,3,2484.0,2149,28,0.647,0.865,2,5,0,5,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,2,5,1,3,2780.0,0,67,0.811,0.0,2,0,7,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,1,6,2,4,5219.0,1826,35,1.188,0.35,6,4,0,9,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,1,4,2,6,3,4,18102.0,1381,32,0.143,0.076,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,0,1,4,3,4,4532.0,0,55,0.528,0.0,4,0,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,2,1,4,2,2,22399.0,1431,62,0.722,0.064,3,2,6,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,1,6,5,3,4489.0,2498,58,0.568,0.556,4,5,5,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,2,4,1,4,10329.0,514,68,0.838,0.05,7,0,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,0,4,2,3,2637.0,1272,39,1.053,0.482,2,1,2,9,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,4,1,2,1864.0,1384,32,0.391,0.742,2,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,2,6,3,3,13276.0,1917,33,0.833,0.144,1,4,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,2,5,3,3,1935.0,1033,60,1.0,0.534,2,8,5,8,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,4,0,5,2,4,6784.0,891,28,0.556,0.131,6,7,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,1,4,2,4,19127.0,1880,33,0.571,0.098,1,4,0,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,1,5,2,3,32641.0,1551,30,0.304,0.048,3,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,1,1,5,3,4,1438.3,847,43,0.483,0.589,0,7,3,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,1,1,5,2,2,2417.0,1929,42,0.556,0.798,2,4,3,3,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,4,1,3,19259.0,2266,27,0.929,0.118,1,5,0,8,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,3,1,6,2,2,3796.0,2396,54,0.742,0.631,4,5,4,6,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,5,3,6,1,4,4042.0,1744,37,0.542,0.431,4,3,0,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,5,1,3,1,2,17603.0,1063,64,0.641,0.06,1,8,6,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,2,1,6,1,4,2894.0,2077,25,0.562,0.718,4,5,0,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,5,1,2,1,2,16730.0,1956,43,0.536,0.117,1,4,3,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,2,6,3,2,3282.0,1843,79,0.646,0.562,4,4,10,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,4,2,2,15815.0,1217,48,0.846,0.077,1,1,4,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,0,2,6,2,3,1672.0,957,34,0.417,0.572,2,7,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,3,0,4,3,3,8121.0,1595,45,0.5,0.196,6,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,4,1,4,3182.0,2435,30,0.765,0.765,4,5,0,7,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,5,1,4,3182.0,1928,35,0.4,0.606,4,4,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,1,1,0,6,2,4,5061.0,0,38,0.462,0.0,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,4,1,5,3,3,6224.0,1898,58,0.706,0.305,6,4,5,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,6,1,3,2735.0,1769,71,0.972,0.647,2,4,7,8,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0,4,1,6,1,4,2464.0,1867,35,1.333,0.758,2,4,0,9,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,4,3,2,3477.0,1875,50,1.083,0.539,4,4,4,9,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,1,5,2,2,3242.0,2076,46,0.533,0.64,4,5,3,2,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,1,3,1,4,27858.0,1314,53,0.559,0.047,3,2,4,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0,2,6,2,3,1438.3,495,40,0.333,0.344,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,2,5,2,4,34516.0,0,44,0.833,0.0,5,0,3,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,1,4,2,3,6361.0,694,31,0.938,0.109,6,7,0,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,0,1,6,6,2,2490.0,0,30,0.667,0.0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,5,6,4,14057.0,1655,60,0.333,0.118,1,3,5,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,2,2,4,1,2,2461.0,1586,35,0.75,0.644,2,3,0,6,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,1,2,2,4,3,3,7766.0,1278,74,0.609,0.165,6,1,8,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,3,2,4,1,3,21308.0,564,38,0.652,0.026,1,0,2,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,5,2,4,4516.0,2252,24,0.846,0.499,4,5,0,7,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,3,2,6,3,2,5424.0,1812,44,0.76,0.334,6,4,3,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,3,2,2,1764.0,1540,47,0.958,0.873,2,3,3,8,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
